SrcFileName,ReportedDateTime,Athletic Fields,Garden,Hard Court Surfaces,Picnic Areas,Playground/Tot Lot,Trails/Paths,Wading Pool
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_1_2017_LocationB_TypeA_,2017-05-30 17:00:00,2.0,,,,,,
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_1_2017_LocationB_TypeA_,2017-05-30 18:00:00,101.0,0.0,5.0,0.0,8.0,0.0,0.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_1_2017_LocationB_TypeA_,2017-05-30 19:00:00,53.0,0.0,7.0,1.0,2.0,2.0,0.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_1_2017_LocationB_TypeA_,2017-05-30 20:00:00,0.0,0.0,0.0,0.0,0.0,2.0,0.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_1_2017_LocationB_TypeA_,2017-05-31 15:00:00,0.0,0.0,0.0,2.0,7.0,4.0,3.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_1_2017_LocationB_TypeA_,2017-05-31 16:00:00,5.0,0.0,3.0,0.0,13.0,2.0,10.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_1_2017_LocationB_TypeA_,2017-05-31 17:00:00,81.0,0.0,6.0,2.0,21.0,3.0,8.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_1_2017_LocationB_TypeA_,2017-05-31 18:00:00,100.0,0.0,14.0,0.0,34.0,4.0,2.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_1_2017_LocationB_TypeA_,2017-05-31 19:00:00,73.0,0.0,8.0,0.0,22.0,7.0,0.0
_Volumes_Samsung_USB_ExcelDataCollectionParser_data_sample_folder_1_2017_LocationB_TypeA_,2017-05-31 20:00:00,36.0,0.0,3.0,0.0,2.0,5.0,2.0
