SrcFileName,ReportedDateTime,Athletic Fields,Garden,Hard Court Surfaces,Picnic Areas,Playground/Tot Lot,Trails/Paths,Wading Pool
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-01 15:00:00,3.0,0.0,0.0,4.0,3.0,2.0,2.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-01 16:00:00,0.0,0.0,0.0,3.0,9.0,1.0,7.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-01 17:00:00,2.0,0.0,0.0,1.0,12.0,4.0,4.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-11 13:00:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-11 14:00:00,2.0,0.0,0.0,2.0,2.0,0.0,0.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-11 15:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-11 16:00:00,0.0,0.0,0.0,3.0,9.0,1.0,0.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-11 17:00:00,0.0,0.0,0.0,5.0,0.0,0.0,4.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-12 13:00:00,1.0,0.0,0.0,2.0,5.0,0.0,0.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-12 14:00:00,5.0,0.0,0.0,3.0,25.0,5.0,0.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-12 15:00:00,0.0,0.0,0.0,9.0,5.0,2.0,6.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-12 16:00:00,0.0,0.0,0.0,1.0,0.0,0.0,6.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-12 17:00:00,9.0,0.0,0.0,10.0,22.0,3.0,18.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-12 18:00:00,3.0,0.0,0.0,10.0,12.0,4.0,19.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-13 11:00:00,3.0,0.0,2.0,8.0,15.0,4.0,6.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-13 13:00:00,2.0,0.0,0.0,0.0,0.0,0.0,11.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-13 14:00:00,0.0,0.0,0.0,4.0,2.0,0.0,12.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-13 15:00:00,0.0,0.0,0.0,6.0,0.0,3.0,27.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-13 16:00:00,0.0,0.0,1.0,1.0,5.0,3.0,18.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-13 17:00:00,3.0,0.0,0.0,20.0,10.0,0.0,26.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-13 18:00:00,14.0,0.0,0.0,19.0,11.0,4.0,23.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-14 12:00:00,1.0,0.0,0.0,0.0,3.0,2.0,0.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-14 13:00:00,0.0,0.0,0.0,3.0,9.0,2.0,3.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-14 14:00:00,0.0,0.0,0.0,2.0,7.0,0.0,15.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-14 15:00:00,0.0,0.0,0.0,4.0,4.0,3.0,16.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-14 16:00:00,4.0,0.0,2.0,3.0,11.0,3.0,12.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_4_2018_Location_A_TypeA_,2018-06-14 17:00:00,5.0,0.0,0.0,3.0,14.0,3.0,15.0
